Participant,Trial,Temperature,Duration,Direction,FeltThermal,numLocation,extraLocations,ThermalMatch,NumMatch,DirectionMatch,Location,FeltLocation,Displacement
11,59,0,0.25,1,0,3,,1,1,1,3,0.4887338,0.5112662
11,60,-15,0.5,1,-1,3,,1,1,1,1,0.01090698,0.01090698
11,60,-15,0.5,1,-1,3,,1,1,1,2,0.01090698,0.01090698
11,60,-15,0.5,1,-1,3,,1,1,1,3,0.9868931,0.013106900000000032
11,62,0,0.25,1,0,3,,1,1,1,1,0.5,0.5
11,62,0,0.25,1,0,3,,1,1,1,2,0.5,0.5
11,62,0,0.25,1,0,3,,1,1,1,3,0.9706268,0.029373199999999988
11,63,-15,0.25,1,-1,3,,1,1,1,1,0.05157296,0.05157296
11,63,-15,0.25,1,-1,3,,1,1,1,2,0.5619324,0.5619324
11,63,-15,0.25,1,-1,3,,1,1,1,3,0.9828265,0.017173499999999953
11,64,-15,0.25,1,-1,3,,1,1,1,1,0.03530666,0.03530666
11,64,-15,0.25,1,-1,3,,1,1,1,2,0.507033,0.507033
11,64,-15,0.25,1,-1,3,,1,1,1,3,0.9340276,0.06597240000000004
11,65,9,0.1,0,1,3,,1,1,1,1,0.9970598,0.0029401999999999484
11,65,9,0.1,0,1,3,,1,1,1,2,0.9970598,0.0029401999999999484
11,65,9,0.1,0,1,3,,1,1,1,3,0.09630563,0.09630563
11,66,-15,0.25,0,-1,3,,1,1,1,1,0.9177608,0.08223919999999996
11,66,-15,0.25,0,-1,3,,1,1,1,2,0.9177608,0.08223919999999996
11,66,-15,0.25,0,-1,3,,1,1,1,3,0.03530622,0.03530622
11,68,-15,0.25,0,-1,3,,1,1,1,1,0.8628619,0.13713810000000004
11,68,-15,0.25,0,-1,3,,1,1,1,2,0.7184967,0.2815033
11,68,-15,0.25,0,-1,3,,1,1,1,3,0.118672,0.118672
11,69,9,0.25,1,1,3,,1,1,1,1,0.07190596,0.07190596
11,69,9,0.25,1,1,3,,1,1,1,2,0.07190596,0.07190596
11,69,9,0.25,1,1,3,,1,1,1,3,0.9258941,0.07410589999999995
11,71,0,0.5,1,0,3,,1,1,1,1,0.3687683,0.3687683
11,71,0,0.5,1,0,3,,1,1,1,2,0.3687683,0.3687683
11,71,0,0.5,1,0,3,,1,1,1,3,0.9523272,0.04767279999999996
11,72,0,0.1,0,0,3,,1,1,1,1,0.8547285,0.1452715
11,72,0,0.1,0,0,3,,1,1,1,2,0.4684004,0.5315996000000001
11,72,0,0.1,0,0,3,,1,1,1,3,0.1105386,0.1105386
11,73,-15,0.25,0,-1,3,,1,1,1,1,0.7916957,0.2083043
11,73,-15,0.25,0,-1,3,,1,1,1,2,0.7022304,0.29776959999999997
11,73,-15,0.25,0,-1,3,,1,1,1,3,0.218304,0.218304
11,74,9,0.25,1,1,3,,1,1,1,1,0.2366037,0.2366037
11,74,9,0.25,1,1,3,,1,1,1,2,0.2366037,0.2366037
11,74,9,0.25,1,1,3,,1,1,1,3,0.9726602,0.027339800000000025
11,75,0,0.25,1,0,3,,1,1,1,1,0.2630367,0.2630367
11,75,0,0.25,1,0,3,,1,1,1,2,0.2630367,0.2630367
11,75,0,0.25,1,0,3,,1,1,1,3,0.7652627,0.23473730000000004
11,76,0,0.25,0,0,3,,1,1,1,1,0.7306967,0.2693033
11,76,0,0.25,0,0,3,,1,1,1,2,0.7306967,0.2693033
11,76,0,0.25,0,0,3,,1,1,1,3,0.25897,0.25897
11,77,0,0.25,0,0,3,,1,1,1,1,0.8709948,0.12900520000000004
11,77,0,0.25,0,0,3,,1,1,1,2,0.6879975,0.31200249999999996
11,77,0,0.25,0,0,3,,1,1,1,3,0.1085057,0.1085057
11,78,9,0.25,0,1,3,,1,1,1,1,0.9502938,0.049706200000000034
11,78,9,0.25,0,1,3,,1,1,1,2,0.9502938,0.049706200000000034
11,78,9,0.25,0,1,3,,1,1,1,3,0.2020372,0.2020372
11,79,0,0.5,1,0,3,,1,1,1,1,0.5,0.5
11,79,0,0.5,1,0,3,,1,1,1,2,0.5,0.5
11,79,0,0.5,1,0,3,,1,1,1,3,0.9828265,0.017173499999999953
11,80,-15,0.25,0,-1,3,,1,1,1,1,0.9441938,0.05580620000000003
11,80,-15,0.25,0,-1,3,,1,1,1,2,0.7957624,0.20423760000000002
11,80,-15,0.25,0,-1,3,,1,1,1,3,0.2772696,0.2772696
11,81,0,0.1,0,0,3,,1,1,1,1,0.72053,0.27947
11,81,0,0.1,0,0,3,,1,1,1,2,0.72053,0.27947
11,81,0,0.1,0,0,3,,1,1,1,3,0.206104,0.206104
11,82,0,0.25,0,0,3,,1,1,1,1,0.7632294,0.23677060000000005
11,82,0,0.25,0,0,3,,1,1,1,2,0.7632294,0.23677060000000005
11,82,0,0.25,0,0,3,,1,1,1,3,0.224404,0.224404
11,83,9,0.5,0,1,3,,1,1,1,1,0.7367964,0.2632036
11,83,9,0.5,0,1,3,,1,1,1,2,0.7367964,0.2632036
11,83,9,0.5,0,1,3,,1,1,1,3,0.2752363,0.2752363
11,84,0,0.1,1,0,3,,1,1,1,1,0.279303,0.279303
11,84,0,0.1,1,0,3,,1,1,1,2,0.279303,0.279303
11,84,0,0.1,1,0,3,,1,1,1,3,0.948261,0.05173899999999998
11,85,9,0.1,1,1,3,,1,1,1,1,0.2488033,0.2488033
11,85,9,0.1,1,1,3,,1,1,1,2,0.2488033,0.2488033
11,85,9,0.1,1,1,3,,1,1,1,3,0.9096279,0.09037209999999996
11,86,0,0.5,1,0,3,,1,1,1,1,0.2305036,0.2305036
11,86,0,0.5,1,0,3,,1,1,1,2,0.2305036,0.2305036
11,86,0,0.5,1,0,3,,1,1,1,3,0.5293993,0.4706007
11,87,0,0.25,0,0,3,,1,1,1,1,0.7245967,0.2754033
11,87,0,0.25,0,0,3,,1,1,1,2,0.7245967,0.2754033
11,87,0,0.25,0,0,3,,1,1,1,3,0.2894697,0.2894697
11,88,9,0.5,1,1,3,,1,1,1,1,0.291503,0.291503
11,88,9,0.5,1,1,3,,1,1,1,2,0.291503,0.291503
11,88,9,0.5,1,1,3,,1,1,1,3,0.9075945,0.09240550000000003
11,89,-15,0.1,1,-1,3,,1,1,1,1,0.02717329,0.02717329
11,89,-15,0.1,1,-1,3,,1,1,1,2,0.2101706,0.2101706
11,89,-15,0.1,1,-1,3,,1,1,1,3,0.9685935,0.031406500000000004
11,90,0,0.5,0,0,3,,1,1,1,1,0.8730281,0.12697190000000003
11,90,0,0.5,0,0,3,,1,1,1,2,0.8730281,0.12697190000000003
11,90,0,0.5,0,0,3,,1,1,1,3,0.3748683,0.3748683
11,91,-15,0.1,0,-1,3,,1,1,1,1,0.8872615,0.11273849999999996
11,91,-15,0.1,0,-1,3,,1,1,1,2,0.8872615,0.11273849999999996
11,91,-15,0.1,0,-1,3,,1,1,1,3,0.2142373,0.2142373
11,92,0,0.1,1,0,3,,1,1,1,1,0.2366037,0.2366037
11,92,0,0.1,1,0,3,,1,1,1,2,0.2366037,0.2366037
11,92,0,0.1,1,0,3,,1,1,1,3,0.7815294,0.21847059999999996
11,93,0,0.5,1,0,3,,1,1,1,1,0.05767299,0.05767299
11,93,0,0.5,1,0,3,,1,1,1,2,0.2488033,0.2488033
11,93,0,0.5,1,0,3,,1,1,1,3,0.8140621,0.1859379
11,94,0,0.5,1,0,3,,1,1,1,1,0.06783926,0.06783926
11,94,0,0.5,1,0,3,,1,1,1,2,0.291503,0.291503
11,94,0,0.5,1,0,3,,1,1,1,3,0.586332,0.41366800000000004
11,95,9,0.5,1,1,3,,1,1,1,1,0.1491717,0.1491717
11,95,9,0.5,1,1,3,,1,1,1,2,0.1491717,0.1491717
11,95,9,0.5,1,1,3,,1,1,1,3,0.9645268,0.03547319999999998
11,97,-15,0.1,1,-1,3,,1,1,1,1,0.02717329,0.02717329
11,97,-15,0.1,1,-1,3,,1,1,1,2,0.2488033,0.2488033
11,97,-15,0.1,1,-1,3,,1,1,1,3,0.8242288,0.17577120000000002
11,98,9,0.5,1,1,3,,1,1,1,1,0.08613892,0.08613892
11,98,9,0.5,1,1,3,,1,1,1,2,0.2569366,0.2569366
11,98,9,0.5,1,1,3,,1,1,1,3,0.8953944,0.10460559999999997
11,99,-15,0.1,0,-1,3,,1,1,1,1,1.0,0.0
11,99,-15,0.1,0,-1,3,,1,1,1,2,0.8323622,0.16763779999999995
11,99,-15,0.1,0,-1,3,,1,1,1,3,0.3159027,0.3159027
11,100,-15,0.25,0,-1,3,,1,1,1,1,0.9177608,0.08223919999999996
11,100,-15,0.25,0,-1,3,,1,1,1,2,0.9177608,0.08223919999999996
11,100,-15,0.25,0,-1,3,,1,1,1,3,0.08410601,0.08410601
11,101,9,0.1,1,1,3,,1,1,1,1,0.1003723,0.1003723
11,101,9,0.1,1,1,3,,1,1,1,2,0.533466,0.533466
11,101,9,0.1,1,1,3,,1,1,1,3,0.8140621,0.1859379
11,102,0,0.1,0,0,3,,1,1,1,1,0.7896624,0.2103376
11,102,0,0.1,0,0,3,,1,1,1,2,0.7896624,0.2103376
11,102,0,0.1,0,0,3,,1,1,1,3,0.06783926,0.06783926
